Test Number:,315dmKlong427_38
Test Date:,4/25/2017
Post Test Comment:,
Data Description:,Fy Load2
Optional Title:,
Calculation:,Raw
Filter:,none

SEC,N
0.0000,218.5347
0.0040,246.6793
0.0080,243.3682
0.0120,226.8125
0.0160,226.8125
0.0200,225.1570
0.0240,240.0571
0.0280,248.3349
0.0320,183.7678
0.0360,200.3235
0.0400,284.7574
0.0440,216.8791
0.0480,167.2122
0.0520,233.4348
0.0560,218.5347
0.0600,193.7012
0.0640,238.4015
0.0680,218.5347
0.0720,198.6679
0.0760,243.3682
0.0800,178.8011
0.0840,177.1456
0.0880,241.7126
0.0920,216.8791
0.0960,178.8011
0.1000,201.9790
0.1040,208.6013
0.1080,195.3568
0.1120,213.5680
0.1160,175.4900
0.1200,198.6679
0.1240,235.0903
0.1280,187.0789
0.1320,178.8011
0.1360,206.9457
0.1400,215.2236
0.1440,203.6346
0.1480,185.4234
0.1520,190.3901
0.1560,203.6346
0.1600,185.4234
0.1640,180.4567
0.1680,201.9790
0.1720,203.6346
0.1760,201.9790
0.1800,188.7345
0.1840,190.3901
0.1880,208.6013
0.1920,206.9457
0.1960,185.4234
0.2000,180.4567
0.2040,183.7678
0.2080,205.2902
0.2120,180.4567
0.2160,183.7678
0.2200,203.6346
0.2240,205.2902
0.2280,183.7678
0.2320,172.1789
0.2360,201.9790
0.2400,203.6346
0.2440,185.4234
0.2480,175.4900
0.2520,195.3568
0.2560,208.6013
0.2600,188.7345
0.2640,178.8011
0.2680,195.3568
0.2720,198.6679
0.2760,198.6679
0.2800,188.7345
0.2840,187.0789
0.2880,205.2902
0.2920,187.0789
0.2960,180.4567
0.3000,167.2122
0.3040,172.1789
0.3080,198.6679
0.3120,183.7678
0.3160,183.7678
0.3200,197.0123
0.3240,175.4900
0.3280,183.7678
0.3320,172.1789
0.3360,185.4234
0.3400,197.0123
0.3440,201.9790
0.3480,170.5233
0.3520,170.5233
0.3560,197.0123
0.3600,170.5233
0.3640,162.2455
0.3680,170.5233
0.3720,208.6013
0.3760,177.1456
0.3800,168.8677
0.3840,172.1789
0.3880,192.0457
0.3920,175.4900
0.3960,162.2455
0.4000,168.8677
0.4040,180.4567
0.4080,193.7012
0.4120,155.6232
0.4160,160.5899
0.4200,187.0789
0.4240,193.7012
0.4280,165.5566
0.4320,147.3454
0.4360,177.1456
0.4400,203.6346
0.4440,178.8011
0.4480,172.1789
0.4520,185.4234
0.4560,211.9124
0.4600,190.3901
0.4640,165.5566
0.4680,182.1123
0.4720,192.0457
0.4760,177.1456
0.4800,163.9010
0.4840,168.8677
0.4880,182.1123
0.4920,177.1456
0.4960,162.2455
0.5000,162.2455
0.5040,175.4900
0.5080,195.3568
0.5120,168.8677
0.5160,153.9676
0.5200,155.6232
0.5240,193.7012
0.5280,160.5899
0.5320,152.3121
0.5360,185.4234
0.5400,187.0789
0.5440,167.2122
0.5480,145.6898
0.5520,170.5233
0.5560,201.9790
0.5600,177.1456
0.5640,168.8677
0.5680,195.3568
0.5720,195.3568
0.5760,190.3901
0.5800,153.9676
0.5840,167.2122
0.5880,182.1123
0.5920,182.1123
0.5960,167.2122
0.6000,178.8011
0.6040,185.4234
0.6080,193.7012
0.6120,162.2455
0.6160,140.7231
0.6200,173.8344
0.6240,180.4567
0.6280,180.4567
0.6320,149.0009
0.6360,167.2122
0.6400,178.8011
0.6440,145.6898
0.6480,145.6898
0.6520,178.8011
0.6560,197.0123
0.6600,195.3568
0.6640,162.2455
0.6680,182.1123
0.6720,183.7678
0.6760,185.4234
0.6800,167.2122
0.6840,178.8011
0.6880,193.7012
0.6920,162.2455
0.6960,153.9676
0.7000,160.5899
0.7040,173.8344
0.7080,187.0789
0.7120,160.5899
0.7160,150.6565
0.7200,172.1789
0.7240,173.8344
0.7280,144.0342
0.7320,139.0675
0.7360,172.1789
0.7400,177.1456
0.7440,158.9343
0.7480,157.2788
0.7520,175.4900
0.7560,195.3568
0.7600,168.8677
0.7640,173.8344
0.7680,157.2788
0.7720,187.0789
0.7760,175.4900
0.7800,160.5899
0.7840,165.5566
0.7880,193.7012
0.7920,168.8677
0.7960,160.5899
0.8000,158.9343
0.8040,187.0789
0.8080,175.4900
0.8120,153.9676
0.8160,139.0675
0.8200,165.5566
0.8240,172.1789
0.8280,165.5566
0.8320,147.3454
0.8360,165.5566
0.8400,170.5233
0.8440,157.2788
0.8480,142.3787
0.8520,163.9010
0.8560,182.1123
0.8600,170.5233
0.8640,149.0009
0.8680,160.5899
0.8720,180.4567
0.8760,168.8677
0.8800,149.0009
0.8840,163.9010
0.8880,168.8677
0.8920,162.2455
0.8960,147.3454
0.9000,149.0009
0.9040,168.8677
0.9080,178.8011
0.9120,153.9676
0.9160,132.4453
0.9200,158.9343
0.9240,185.4234
0.9280,158.9343
0.9320,119.2007
0.9360,140.7231
0.9400,158.9343
0.9440,145.6898
0.9480,124.1674
0.9520,142.3787
0.9560,150.6565
0.9600,157.2788
0.9640,142.3787
0.9680,155.6232
0.9720,182.1123
0.9760,162.2455
0.9800,147.3454
0.9840,155.6232
0.9880,168.8677
0.9920,168.8677
0.9960,155.6232
1.0000,149.0009
1.0040,167.2122
1.0080,175.4900
1.0120,140.7231
1.0160,145.6898
1.0200,158.9343
1.0240,160.5899
1.0280,152.3121
1.0320,139.0675
1.0360,152.3121
1.0400,172.1789
1.0440,137.4120
1.0480,125.8230
1.0520,142.3787
1.0560,168.8677
1.0600,137.4120
1.0640,130.7897
1.0680,162.2455
1.0720,168.8677
1.0760,144.0342
1.0800,137.4120
1.0840,142.3787
1.0880,162.2455
1.0920,160.5899
1.0960,145.6898
1.1000,135.7564
1.1040,167.2122
1.1080,160.5899
1.1120,140.7231
1.1160,120.8563
1.1200,150.6565
1.1240,165.5566
1.1280,139.0675
1.1320,132.4453
1.1360,145.6898
1.1400,172.1789
1.1440,150.6565
1.1480,125.8230
1.1520,144.0342
1.1560,152.3121
1.1600,139.0675
1.1640,119.2007
1.1680,137.4120
1.1720,145.6898
1.1760,137.4120
1.1800,115.8896
1.1840,142.3787
1.1880,155.6232
1.1920,162.2455
1.1960,142.3787
1.2000,147.3454
1.2040,155.6232
1.2080,155.6232
1.2120,142.3787
1.2160,127.4786
1.2200,134.1008
1.2240,153.9676
1.2280,134.1008
1.2320,125.8230
1.2360,139.0675
1.2400,163.9010
1.2440,144.0342
1.2480,117.5452
1.2520,137.4120
1.2560,157.2788
1.2600,119.2007
1.2640,117.5452
1.2680,117.5452
1.2720,162.2455
1.2760,112.5785
1.2800,109.2673
1.2840,129.1341
1.2880,137.4120
1.2920,122.5119
1.2960,147.3454
1.3000,135.7564
1.3040,140.7231
1.3080,165.5566
1.3120,122.5119
1.3160,127.4786
1.3200,139.0675
1.3240,140.7231
1.3280,132.4453
1.3320,119.2007
1.3360,132.4453
1.3400,145.6898
1.3440,132.4453
1.3480,115.8896
1.3520,150.6565
1.3560,145.6898
1.3600,132.4453
1.3640,117.5452
1.3680,119.2007
1.3720,125.8230
1.3760,124.1674
1.3800,104.3007
1.3840,114.2340
1.3880,137.4120
1.3920,124.1674
1.3960,127.4786
1.4000,122.5119
1.4040,134.1008
1.4080,149.0009
1.4120,129.1341
1.4160,122.5119
1.4200,145.6898
1.4240,153.9676
1.4280,129.1341
1.4320,125.8230
1.4360,132.4453
1.4400,145.6898
1.4440,127.4786
1.4480,94.3673
1.4520,125.8230
1.4560,145.6898
1.4600,139.0675
1.4640,112.5785
1.4680,124.1674
1.4720,132.4453
1.4760,125.8230
1.4800,117.5452
1.4840,117.5452
1.4880,142.3787
1.4920,129.1341
1.4960,97.6784
1.5000,102.6451
1.5040,127.4786
1.5080,147.3454
1.5120,127.4786
1.5160,127.4786
1.5200,127.4786
1.5240,147.3454
1.5280,140.7231
1.5320,112.5785
1.5360,114.2340
1.5400,147.3454
1.5440,132.4453
1.5480,114.2340
1.5520,125.8230
1.5560,139.0675
1.5600,119.2007
1.5640,119.2007
1.5680,119.2007
1.5720,142.3787
1.5760,119.2007
1.5800,109.2673
1.5840,117.5452
1.5880,135.7564
1.5920,130.7897
1.5960,97.6784
1.6000,104.3007
1.6040,129.1341
1.6080,122.5119
1.6120,109.2673
1.6160,107.6118
1.6200,134.1008
1.6240,132.4453
1.6280,132.4453
1.6320,114.2340
1.6360,134.1008
1.6400,147.3454
1.6440,124.1674
1.6480,115.8896
1.6520,119.2007
1.6560,132.4453
1.6600,112.5785
1.6640,105.9562
1.6680,110.9229
1.6720,144.0342
1.6760,117.5452
1.6800,110.9229
1.6840,110.9229
1.6880,129.1341
1.6920,124.1674
1.6960,109.2673
1.7000,91.0561
1.7040,129.1341
1.7080,119.2007
1.7120,102.6451
1.7160,99.3340
1.7200,129.1341
1.7240,129.1341
1.7280,102.6451
1.7320,97.6784
1.7360,125.8230
1.7400,145.6898
1.7440,132.4453
1.7480,112.5785
1.7520,114.2340
1.7560,139.0675
1.7600,107.6118
1.7640,99.3340
1.7680,112.5785
1.7720,125.8230
1.7760,107.6118
1.7800,97.6784
1.7840,110.9229
1.7880,117.5452
1.7920,124.1674
1.7960,97.6784
1.8000,114.2340
1.8040,117.5452
1.8080,117.5452
1.8120,104.3007
1.8160,87.7450
1.8200,102.6451
1.8240,115.8896
1.8280,102.6451
1.8320,74.5005
1.8360,107.6118
1.8400,102.6451
1.8440,100.9895
1.8480,105.9562
1.8520,102.6451
1.8560,117.5452
1.8600,110.9229
1.8640,105.9562
1.8680,110.9229
1.8720,132.4453
1.8760,112.5785
1.8800,92.7117
1.8840,94.3673
1.8880,104.3007
1.8920,117.5452
1.8960,96.0228
1.9000,102.6451
1.9040,109.2673
1.9080,122.5119
1.9120,104.3007
1.9160,100.9895
1.9200,102.6451
1.9240,120.8563
1.9280,82.7783
1.9320,82.7783
1.9360,107.6118
1.9400,107.6118
1.9440,94.3673
1.9480,86.0894
1.9520,100.9895
1.9560,115.8896
1.9600,114.2340
1.9640,99.3340
1.9680,112.5785
1.9720,130.7897
1.9760,119.2007
1.9800,92.7117
1.9840,91.0561
1.9880,117.5452
1.9920,100.9895
1.9960,97.6784
2.0000,89.4006
2.0040,120.8563
2.0080,110.9229
2.0120,96.0228
2.0160,82.7783
2.0200,115.8896
2.0240,109.2673
2.0280,94.3673
2.0320,76.1560
2.0360,96.0228
2.0400,107.6118
2.0440,89.4006
2.0480,74.5005
2.0520,94.3673
2.0560,114.2340
2.0600,89.4006
2.0640,84.4339
2.0680,99.3340
2.0720,124.1674
2.0760,119.2007
2.0800,109.2673
2.0840,89.4006
2.0880,124.1674
2.0920,122.5119
2.0960,77.8116
2.1000,82.7783
2.1040,105.9562
2.1080,115.8896
2.1120,89.4006
2.1160,77.8116
2.1200,102.6451
2.1240,114.2340
2.1280,96.0228
2.1320,74.5005
2.1360,102.6451
2.1400,100.9895
2.1440,82.7783
2.1480,67.8782
2.1520,92.7117
2.1560,94.3673
2.1600,87.7450
2.1640,67.8782
2.1680,79.4672
2.1720,94.3673
2.1760,99.3340
2.1800,91.0561
2.1840,97.6784
2.1880,110.9229
2.1920,110.9229
2.1960,96.0228
2.2000,89.4006
2.2040,115.8896
2.2080,110.9229
2.2120,96.0228
2.2160,89.4006
2.2200,96.0228
2.2240,102.6451
2.2280,82.7783
2.2320,62.9115
2.2360,81.1227
2.2400,96.0228
2.2440,87.7450
2.2480,87.7450
2.2520,96.0228
2.2560,100.9895
2.2600,96.0228
2.2640,59.6004
2.2680,86.0894
2.2720,100.9895
2.2760,82.7783
2.2800,64.5671
2.2840,77.8116
2.2880,92.7117
2.2920,92.7117
2.2960,91.0561
2.3000,89.4006
2.3040,109.2673
2.3080,110.9229
2.3120,91.0561
2.3160,64.5671
2.3200,76.1560
2.3240,97.6784
2.3280,91.0561
2.3320,76.1560
2.3360,89.4006
2.3400,102.6451
2.3440,82.7783
2.3480,56.2892
2.3520,89.4006
2.3560,100.9895
2.3600,89.4006
2.3640,79.4672
2.3680,79.4672
2.3720,94.3673
2.3760,81.1227
2.3800,59.6004
2.3840,64.5671
2.3880,79.4672
2.3920,79.4672
2.3960,66.2226
2.4000,77.8116
2.4040,110.9229
2.4080,97.6784
2.4120,91.0561
2.4160,76.1560
2.4200,89.4006
2.4240,89.4006
2.4280,64.5671
2.4320,76.1560
2.4360,69.5338
2.4400,89.4006
2.4440,69.5338
2.4480,67.8782
2.4520,81.1227
2.4560,96.0228
2.4600,94.3673
2.4640,66.2226
2.4680,66.2226
2.4720,76.1560
2.4760,86.0894
2.4800,48.0114
2.4840,59.6004
2.4880,87.7450
2.4920,79.4672
2.4960,59.6004
2.5000,51.3225
2.5040,66.2226
2.5080,71.1893
2.5120,51.3225
2.5160,64.5671
2.5200,89.4006
2.5240,91.0561
2.5280,84.4339
2.5320,71.1893
2.5360,96.0228
2.5400,96.0228
2.5440,64.5671
2.5480,57.9448
2.5520,74.5005
2.5560,89.4006
2.5600,77.8116
2.5640,48.0114
2.5680,74.5005
2.5720,82.7783
2.5760,69.5338
2.5800,56.2892
2.5840,52.9781
2.5880,86.0894
2.5920,87.7450
2.5960,71.1893
2.6000,59.6004
2.6040,79.4672
2.6080,74.5005
2.6120,57.9448
2.6160,51.3225
2.6200,77.8116
2.6240,71.1893
2.6280,52.9781
2.6320,44.7003
2.6360,71.1893
2.6400,109.2673
2.6440,69.5338
2.6480,76.1560
2.6520,74.5005
2.6560,102.6451
2.6600,76.1560
2.6640,48.0114
2.6680,61.2559
2.6720,89.4006
2.6760,81.1227
2.6800,48.0114
2.6840,49.6670
2.6880,86.0894
2.6920,86.0894
2.6960,64.5671
2.7000,64.5671
2.7040,71.1893
2.7080,54.6337
2.7120,54.6337
2.7160,39.7336
2.7200,71.1893
2.7240,72.8449
2.7280,39.7336
2.7320,38.0780
2.7360,44.7003
2.7400,64.5671
2.7440,62.9115
2.7480,61.2559
2.7520,82.7783
2.7560,91.0561
2.7600,76.1560
2.7640,66.2226
2.7680,69.5338
2.7720,76.1560
2.7760,56.2892
2.7800,67.8782
2.7840,69.5338
2.7880,69.5338
2.7920,61.2559
2.7960,49.6670
2.8000,46.3558
2.8040,74.5005
2.8080,81.1227
2.8120,52.9781
2.8160,66.2226
2.8200,64.5671
2.8240,79.4672
2.8280,41.3891
2.8320,39.7336
2.8360,52.9781
2.8400,72.8449
2.8440,44.7003
2.8480,43.0447
2.8520,49.6670
2.8560,76.1560
2.8600,62.9115
2.8640,61.2559
2.8680,61.2559
2.8720,89.4006
2.8760,81.1227
2.8800,59.6004
2.8840,66.2226
2.8880,79.4672
2.8920,61.2559
2.8960,59.6004
2.9000,43.0447
2.9040,66.2226
2.9080,72.8449
2.9120,64.5671
2.9160,34.7669
2.9200,54.6337
2.9240,79.4672
2.9280,59.6004
2.9320,38.0780
2.9360,64.5671
2.9400,54.6337
2.9440,39.7336
2.9480,18.2112
2.9520,44.7003
2.9560,66.2226
2.9600,51.3225
2.9640,29.8002
2.9680,49.6670
2.9720,56.2892
2.9760,56.2892
2.9800,61.2559
2.9840,48.0114
2.9880,81.1227
2.9920,72.8449
2.9960,36.4224
3.0000,41.3891
3.0040,61.2559
3.0080,56.2892
3.0120,52.9781
3.0160,33.1113
3.0200,59.6004
3.0240,72.8449
3.0280,59.6004
3.0320,46.3558
3.0360,59.6004
3.0400,66.2226
3.0440,54.6337
3.0480,38.0780
3.0520,52.9781
3.0560,59.6004
3.0600,57.9448
3.0640,31.4558
3.0680,24.8335
3.0720,51.3225
3.0760,52.9781
3.0800,31.4558
3.0840,48.0114
3.0880,69.5338
3.0920,67.8782
3.0960,41.3891
3.1000,48.0114
3.1040,67.8782
3.1080,67.8782
3.1120,41.3891
3.1160,33.1113
3.1200,48.0114
3.1240,61.2559
3.1280,48.0114
3.1320,26.4891
3.1360,48.0114
3.1400,67.8782
3.1440,48.0114
3.1480,33.1113
3.1520,52.9781
3.1560,59.6004
3.1600,52.9781
3.1640,33.1113
3.1680,33.1113
3.1720,51.3225
3.1760,38.0780
3.1800,33.1113
3.1840,36.4224
3.1880,69.5338
3.1920,51.3225
3.1960,24.8335
3.2000,29.8002
3.2040,62.9115
3.2080,67.8782
3.2120,56.2892
3.2160,41.3891
3.2200,56.2892
3.2240,67.8782
3.2280,54.6337
3.2320,39.7336
3.2360,41.3891
3.2400,61.2559
3.2440,46.3558
3.2480,28.1446
3.2520,48.0114
3.2560,79.4672
3.2600,52.9781
3.2640,38.0780
3.2680,44.7003
3.2720,57.9448
3.2760,57.9448
3.2800,38.0780
3.2840,33.1113
3.2880,43.0447
3.2920,44.7003
3.2960,31.4558
3.3000,16.5557
3.3040,43.0447
3.3080,44.7003
3.3120,23.1779
3.3160,34.7669
3.3200,61.2559
3.3240,61.2559
3.3280,61.2559
3.3320,21.5224
3.3360,49.6670
3.3400,61.2559
3.3440,59.6004
3.3480,28.1446
3.3520,41.3891
3.3560,61.2559
3.3600,54.6337
3.3640,14.9001
3.3680,41.3891
3.3720,61.2559
3.3760,44.7003
3.3800,33.1113
3.3840,24.8335
3.3880,52.9781
3.3920,59.6004
3.3960,24.8335
3.4000,29.8002
3.4040,38.0780
3.4080,51.3225
3.4120,43.0447
3.4160,9.9334
3.4200,29.8002
3.4240,49.6670
3.4280,36.4224
3.4320,9.9334
3.4360,41.3891
3.4400,54.6337
3.4440,46.3558
3.4480,28.1446
3.4520,52.9781
3.4560,54.6337
3.4600,52.9781
3.4640,33.1113
3.4680,21.5224
3.4720,52.9781
3.4760,39.7336
3.4800,19.8668
3.4840,24.8335
3.4880,51.3225
3.4920,52.9781
3.4960,19.8668
3.5000,16.5557
3.5040,51.3225
3.5080,51.3225
3.5120,36.4224
3.5160,9.9334
3.5200,24.8335
3.5240,24.8335
3.5280,23.1779
3.5320,9.9334
3.5360,23.1779
3.5400,43.0447
3.5440,28.1446
3.5480,21.5224
3.5520,39.7336
3.5560,52.9781
3.5600,36.4224
3.5640,28.1446
3.5680,34.7669
3.5720,46.3558
3.5760,46.3558
3.5800,26.4891
3.5840,6.6223
3.5880,33.1113
3.5920,39.7336
3.5960,26.4891
3.6000,21.5224
3.6040,31.4558
3.6080,39.7336
3.6120,19.8668
3.6160,24.8335
3.6200,31.4558
3.6240,44.7003
3.6280,24.8335
3.6320,9.9334
3.6360,38.0780
3.6400,38.0780
3.6440,21.5224
3.6480,3.3111
3.6520,16.5557
3.6560,28.1446
3.6600,29.8002
3.6640,9.9334
3.6680,16.5557
3.6720,23.1779
3.6760,18.2112
3.6800,8.2778
3.6840,26.4891
3.6880,39.7336
3.6920,39.7336
3.6960,31.4558
3.7000,31.4558
3.7040,33.1113
3.7080,39.7336
3.7120,6.6223
3.7160,4.9667
3.7200,31.4558
3.7240,38.0780
3.7280,29.8002
3.7320,11.5890
3.7360,43.0447
3.7400,51.3225
3.7440,29.8002
3.7480,16.5557
3.7520,18.2112
3.7560,31.4558
3.7600,29.8002
3.7640,3.3111
3.7680,3.3111
3.7720,31.4558
3.7760,23.1779
3.7800,8.2778
3.7840,-6.6223
3.7880,9.9334
3.7920,11.5890
3.7960,6.6223
3.8000,6.6223
3.8040,41.3891
3.8080,48.0114
3.8120,19.8668
3.8160,18.2112
3.8200,24.8335
3.8240,31.4558
3.8280,18.2112
3.8320,3.3111
3.8360,24.8335
3.8400,36.4224
3.8440,11.5890
3.8480,-9.9334
3.8520,6.6223
3.8560,29.8002
3.8600,21.5224
3.8640,3.3111
3.8680,21.5224
3.8720,23.1779
3.8760,29.8002
3.8800,8.2778
3.8840,-9.9334
3.8880,8.2778
3.8920,3.3111
3.8960,-4.9667
3.9000,-11.5890
3.9040,3.3111
3.9080,23.1779
3.9120,1.6556
3.9160,1.6556
3.9200,26.4891
3.9240,26.4891
3.9280,19.8668
3.9320,-6.6223
3.9360,24.8335
3.9400,44.7003
3.9440,19.8668
3.9480,6.6223
3.9520,-6.6223
3.9560,39.7336
3.9600,28.1446
3.9640,-16.5557
3.9680,11.5890
3.9720,1.6556
3.9760,21.5224
3.9800,1.6556
3.9840,0.0000
3.9880,9.9334
3.9920,3.3111
3.9960,3.3111
4.0000,-3.3111
4.0040,21.5224
4.0080,26.4891
4.0120,1.6556
4.0160,-1.6556
4.0200,9.9334
4.0240,24.8335
4.0280,9.9334
4.0320,3.3111
4.0360,28.1446
4.0400,36.4224
4.0440,23.1779
4.0480,-1.6556
4.0520,21.5224
4.0560,24.8335
4.0600,6.6223
4.0640,4.9667
4.0680,4.9667
4.0720,33.1113
4.0760,31.4558
4.0800,16.5557
4.0840,13.2445
4.0880,34.7669
4.0920,23.1779
4.0960,6.6223
4.1000,1.6556
4.1040,23.1779
4.1080,16.5557
4.1120,-1.6556
4.1160,3.3111
4.1200,11.5890
4.1240,41.3891
4.1280,18.2112
4.1320,4.9667
4.1360,24.8335
4.1400,18.2112
4.1440,18.2112
4.1480,13.2445
4.1520,24.8335
4.1560,56.2892
4.1600,33.1113
4.1640,19.8668
4.1680,3.3111
4.1720,29.8002
4.1760,16.5557
4.1800,3.3111
4.1840,11.5890
4.1880,41.3891
4.1920,44.7003
4.1960,18.2112
4.2000,16.5557
4.2040,29.8002
4.2080,56.2892
4.2120,19.8668
4.2160,0.0000
4.2200,46.3558
4.2240,52.9781
4.2280,3.3111
4.2320,1.6556
4.2360,23.1779
4.2400,43.0447
4.2440,28.1446
4.2480,3.3111
4.2520,36.4224
4.2560,44.7003
4.2600,33.1113
4.2640,6.6223
4.2680,24.8335
4.2720,39.7336
4.2760,54.6337
4.2800,38.0780
4.2840,33.1113
4.2880,39.7336
4.2920,36.4224
4.2960,9.9334
4.3000,16.5557
4.3040,29.8002
4.3080,51.3225
4.3120,44.7003
4.3160,31.4558
4.3200,33.1113
4.3240,67.8782
4.3280,39.7336
4.3320,33.1113
4.3360,41.3891
4.3400,59.6004
4.3440,39.7336
4.3480,19.8668
4.3520,23.1779
4.3560,44.7003
4.3600,29.8002
4.3640,16.5557
4.3680,29.8002
4.3720,44.7003
4.3760,44.7003
4.3800,19.8668
4.3840,24.8335
4.3880,46.3558
4.3920,66.2226
4.3960,51.3225
4.4000,44.7003
4.4040,66.2226
4.4080,61.2559
4.4120,24.8335
4.4160,21.5224
4.4200,31.4558
4.4240,57.9448
4.4280,51.3225
4.4320,24.8335
4.4360,41.3891
4.4400,86.0894
4.4440,59.6004
4.4480,26.4891
4.4520,46.3558
4.4560,67.8782
4.4600,66.2226
4.4640,48.0114
4.4680,61.2559
4.4720,57.9448
4.4760,49.6670
4.4800,23.1779
4.4840,26.4891
4.4880,51.3225
4.4920,51.3225
4.4960,49.6670
4.5000,43.0447
4.5040,59.6004
4.5080,79.4672
4.5120,57.9448
4.5160,46.3558
4.5200,74.5005
4.5240,74.5005
4.5280,54.6337
4.5320,41.3891
4.5360,61.2559
4.5400,62.9115
4.5440,44.7003
4.5480,24.8335
4.5520,56.2892
4.5560,71.1893
4.5600,57.9448
4.5640,57.9448
4.5680,57.9448
4.5720,66.2226
4.5760,64.5671
4.5800,59.6004
4.5840,57.9448
4.5880,61.2559
4.5920,81.1227
4.5960,67.8782
4.6000,36.4224
4.6040,56.2892
4.6080,64.5671
4.6120,38.0780
4.6160,43.0447
4.6200,64.5671
4.6240,62.9115
4.6280,62.9115
4.6320,38.0780
4.6360,64.5671
4.6400,81.1227
4.6440,77.8116
4.6480,51.3225
4.6520,71.1893
4.6560,82.7783
4.6600,71.1893
4.6640,59.6004
4.6680,61.2559
4.6720,76.1560
4.6760,76.1560
4.6800,43.0447
4.6840,56.2892
4.6880,76.1560
4.6920,71.1893
4.6960,49.6670
4.7000,57.9448
4.7040,69.5338
4.7080,72.8449
4.7120,64.5671
4.7160,46.3558
4.7200,84.4339
4.7240,74.5005
4.7280,71.1893
4.7320,64.5671
4.7360,72.8449
4.7400,89.4006
4.7440,67.8782
4.7480,43.0447
4.7520,51.3225
4.7560,69.5338
4.7600,56.2892
4.7640,38.0780
4.7680,44.7003
4.7720,91.0561
4.7760,71.1893
4.7800,57.9448
4.7840,57.9448
4.7880,77.8116
4.7920,81.1227
4.7960,59.6004
4.8000,59.6004
4.8040,99.3340
4.8080,107.6118
4.8120,74.5005
4.8160,54.6337
4.8200,76.1560
4.8240,77.8116
4.8280,62.9115
4.8320,56.2892
4.8360,57.9448
4.8400,91.0561
4.8440,76.1560
4.8480,57.9448
4.8520,54.6337
4.8560,81.1227
4.8600,72.8449
4.8640,61.2559
4.8680,66.2226
4.8720,81.1227
4.8760,94.3673
4.8800,67.8782
4.8840,79.4672
4.8880,82.7783
4.8920,82.7783
4.8960,69.5338
4.9000,43.0447
4.9040,66.2226
4.9080,84.4339
4.9120,72.8449
4.9160,64.5671
4.9200,86.0894
4.9240,94.3673
4.9280,67.8782
4.9320,52.9781
4.9360,67.8782
4.9400,87.7450
4.9440,92.7117
4.9480,81.1227
4.9520,100.9895
4.9560,89.4006
4.9600,62.9115
4.9640,56.2892
4.9680,71.1893
4.9720,97.6784
4.9760,97.6784
4.9800,71.1893
4.9840,91.0561
4.9880,94.3673
4.9920,92.7117
4.9960,86.0894
5.0000,77.8116
5.0040,81.1227
5.0080,109.2673
5.0120,94.3673
5.0160,61.2559
5.0200,100.9895
5.0240,122.5119
5.0280,96.0228
5.0320,94.3673
5.0360,71.1893
5.0400,97.6784
5.0440,91.0561
5.0480,71.1893
5.0520,72.8449
5.0560,97.6784
5.0600,92.7117
5.0640,91.0561
5.0680,79.4672
5.0720,92.7117
5.0760,94.3673
5.0800,79.4672
5.0840,87.7450
5.0880,114.2340
5.0920,120.8563
5.0960,112.5785
5.1000,81.1227
5.1040,107.6118
5.1080,91.0561
5.1120,89.4006
5.1160,76.1560
5.1200,86.0894
5.1240,112.5785
5.1280,86.0894
5.1320,69.5338
5.1360,105.9562
